ad_id,date,spend,impressions,clicks,installs,CTR,CPI,CPM,CPC,CVR,thumbstop_rate,hold_rate,completion_rate,card_swipe_rate,last_card_reach_rate,video_plays_25pct,video_plays_75pct,avg_play_time_sec,likes,comments,shares,saves
ad_008,2026-05-16,51.89,6371,90,9,0.01413,5.7659,8.1451,0.5766,0.10000,,,,,,,,,19,1,3,2
ad_008,2026-05-17,55.02,5415,81,8,0.01496,6.8770,10.1599,0.6792,0.09877,,,,,,,,,17,1,4,2
ad_008,2026-05-18,74.54,8955,132,12,0.01474,6.2113,8.3234,0.5647,0.09091,,,,,,,,,25,1,4,2
ad_008,2026-05-19,70.19,5751,79,7,0.01374,10.0275,12.2052,0.8885,0.08861,,,,,,,,,17,1,3,2
ad_008,2026-05-20,71.51,7292,103,11,0.01413,6.5007,9.8063,0.6942,0.10680,,,,,,,,,19,1,3,3
ad_008,2026-05-21,81.57,8090,120,12,0.01483,6.7973,10.0825,0.6797,0.10000,,,,,,,,,26,2,4,2
ad_008,2026-05-22,80.01,6772,91,8,0.01344,10.0015,11.8151,0.8793,0.08791,,,,,,,,,17,1,3,2
ad_008,2026-05-23,59.85,6827,109,9,0.01597,6.6502,8.7669,0.5491,0.08257,,,,,,,,,21,1,4,2
ad_008,2026-05-24,57.52,6555,89,8,0.01358,7.1906,8.7757,0.6463,0.08989,,,,,,,,,20,1,3,3
ad_008,2026-05-25,73.83,6328,88,8,0.01391,9.2282,11.6665,0.8389,0.09091,,,,,,,,,16,1,3,1
ad_008,2026-05-26,74.43,7502,102,10,0.01360,7.4434,9.9219,0.7297,0.09804,,,,,,,,,21,1,4,3
ad_008,2026-05-27,67.34,7081,85,8,0.01200,8.4173,9.5098,0.7922,0.09412,,,,,,,,,18,1,3,2
ad_008,2026-05-28,80.55,8126,107,9,0.01317,8.9495,9.9120,0.7528,0.08411,,,,,,,,,18,1,4,1
ad_008,2026-05-29,87.91,8884,111,11,0.01249,7.9920,9.8955,0.7920,0.09910,,,,,,,,,28,1,6,3
ad_009,2026-03-01,62.11,6168,110,21,0.01783,2.9578,10.0705,0.5647,0.19091,,,,0.4309,0.2173,,,,17,1,3,1
ad_009,2026-03-02,63.59,6829,114,22,0.01669,2.8905,9.3120,0.5578,0.19298,,,,0.4042,0.2372,,,,21,1,3,2
ad_009,2026-03-03,70.95,8121,172,36,0.02118,1.9709,8.7368,0.4125,0.20930,,,,0.4405,0.2186,,,,37,3,8,5
ad_009,2026-03-04,66.80,6377,126,26,0.01976,2.5694,10.4756,0.5302,0.20635,,,,0.4410,0.2440,,,,25,2,4,2
ad_009,2026-03-05,66.96,7386,145,29,0.01963,2.3088,9.0652,0.4618,0.20000,,,,0.4232,0.2224,,,,30,2,5,4
ad_009,2026-03-06,65.98,7291,125,27,0.01714,2.4438,9.0499,0.5279,0.21600,,,,0.4528,0.2314,,,,26,1,4,2
ad_009,2026-03-07,55.38,5597,100,20,0.01787,2.7692,9.8954,0.5538,0.20000,,,,0.4498,0.2424,,,,20,1,4,2
ad_009,2026-03-08,58.07,6158,116,24,0.01884,2.4195,9.4295,0.5006,0.20690,,,,0.4547,0.2135,,,,22,1,4,2
ad_009,2026-03-09,48.89,5560,102,22,0.01835,2.2222,8.7929,0.4793,0.21569,,,,0.4390,0.1936,,,,20,1,4,2
ad_009,2026-03-10,71.55,7758,155,31,0.01998,2.3080,9.2224,0.4616,0.20000,,,,0.4462,0.2192,,,,24,2,5,2
ad_009,2026-03-11,79.52,8903,153,31,0.01719,2.5652,8.9320,0.5198,0.20261,,,,0.4363,0.2404,,,,33,2,7,4
ad_009,2026-03-12,61.03,6296,110,23,0.01747,2.6533,9.6930,0.5548,0.20909,,,,0.4987,0.2514,,,,20,1,4,2
ad_009,2026-03-13,84.55,9360,172,33,0.01838,2.5622,9.0332,0.4916,0.19186,,,,0.4790,0.2550,,,,31,2,6,3
ad_009,2026-03-14,62.56,6491,131,23,0.02018,2.7200,9.6380,0.4776,0.17557,,,,0.4788,0.2160,,,,29,2,5,4
ad_009,2026-03-15,68.01,6866,141,28,0.02054,2.4288,9.9050,0.4823,0.19858,,,,0.4663,0.2125,,,,29,2,5,3
ad_009,2026-03-16,76.85,8262,144,31,0.01743,2.4790,9.3014,0.5337,0.21528,,,,0.4692,0.2398,,,,28,2,6,3
ad_009,2026-03-17,83.02,7809,155,32,0.01985,2.5944,10.6314,0.5356,0.20645,,,,0.4537,0.2489,,,,31,2,5,3
ad_009,2026-03-18,92.98,10924,195,36,0.01785,2.5827,8.5112,0.4768,0.18462,,,,0.4418,0.2357,,,,38,2,8,4
ad_009,2026-03-19,103.43,12933,248,48,0.01918,2.1548,7.9974,0.4171,0.19355,,,,0.4566,0.2231,,,,45,3,6,4
ad_009,2026-03-20,92.94,9155,178,42,0.01944,2.2128,10.1514,0.5221,0.23596,,,,0.4546,0.2296,,,,33,2,5,4
ad_009,2026-03-21,67.92,6904,140,29,0.02028,2.3420,9.8373,0.4851,0.20714,,,,0.4894,0.2538,,,,26,1,5,3
ad_009,2026-03-22,85.15,8378,153,30,0.01826,2.8383,10.1635,0.5565,0.19608,,,,0.4519,0.2250,,,,36,2,6,5
ad_009,2026-03-23,96.94,11759,221,44,0.01879,2.2031,8.2436,0.4386,0.19910,,,,0.4483,0.2514,,,,46,3,8,5
ad_009,2026-03-24,109.34,10555,199,42,0.01885,2.6034,10.3594,0.5495,0.21106,,,,0.5158,0.2277,,,,33,2,7,3
ad_009,2026-03-25,104.89,11996,249,49,0.02076,2.1407,8.7440,0.4213,0.19679,,,,0.4308,0.2248,,,,41,2,7,3
ad_009,2026-03-26,95.07,9213,169,34,0.01834,2.7963,10.3194,0.5626,0.20118,,,,0.4805,0.2152,,,,34,2,6,4
ad_009,2026-03-27,96.97,10154,203,43,0.01999,2.2552,9.5501,0.4777,0.21182,,,,0.4952,0.2014,,,,35,2,7,4
ad_009,2026-03-28,82.77,8595,177,39,0.02059,2.1222,9.6297,0.4676,0.22034,,,,0.5063,0.2284,,,,27,1,4,3
ad_009,2026-03-29,99.18,9846,191,37,0.01940,2.6806,10.0734,0.5193,0.19372,,,,0.5039,0.2368,,,,33,3,5,3
ad_009,2026-03-30,95.46,9721,197,40,0.02027,2.3865,9.8200,0.4846,0.20305,,,,0.4705,0.2178,,,,42,2,7,5
ad_009,2026-03-31,102.64,10468,211,43,0.02016,2.3869,9.8049,0.4864,0.20379,,,,0.4809,0.1957,,,,36,2,7,3
ad_009,2026-04-01,114.62,10644,187,39,0.01757,2.9390,10.7685,0.6129,0.20856,,,,0.4878,0.2194,,,,36,2,6,3
ad_009,2026-04-02,112.95,10663,201,42,0.01885,2.6893,10.5928,0.5619,0.20896,,,,0.4569,0.2280,,,,41,2,9,3
ad_009,2026-04-03,103.74,10841,206,44,0.01900,2.3578,9.5694,0.5036,0.21359,,,,0.4568,0.2362,,,,43,2,8,4
ad_009,2026-04-04,98.32,11790,239,46,0.02027,2.1373,8.3391,0.4114,0.19247,,,,0.4809,0.2503,,,,48,3,7,4
ad_009,2026-04-05,84.01,7773,153,29,0.01968,2.8967,10.8073,0.5491,0.18954,,,,0.5175,0.2397,,,,28,2,4,2
ad_009,2026-04-06,111.28,13904,255,58,0.01834,1.9186,8.0033,0.4364,0.22745,,,,0.5304,0.2495,,,,53,3,8,5
ad_009,2026-04-07,119.82,10910,219,48,0.02007,2.4962,10.9825,0.5471,0.21918,,,,0.4981,0.2039,,,,40,3,7,4
ad_009,2026-04-08,122.17,11148,232,48,0.02081,2.5452,10.9590,0.5266,0.20690,,,,0.4186,0.2452,,,,40,2,8,5
ad_009,2026-04-09,120.60,13803,268,56,0.01942,2.1535,8.7369,0.4500,0.20896,,,,0.5018,0.2302,,,,53,3,12,5
ad_009,2026-04-10,104.84,9818,176,35,0.01793,2.9955,10.6787,0.5957,0.19886,,,,0.5349,0.2421,,,,32,2,6,3
ad_009,2026-04-11,85.45,9154,171,32,0.01868,2.6703,9.3348,0.4997,0.18713,,,,0.5064,0.2052,,,,36,2,7,3
ad_009,2026-04-12,93.37,10094,194,35,0.01922,2.6676,9.2496,0.4813,0.18041,,,,0.4668,0.2397,,,,34,2,5,2
ad_009,2026-04-13,122.79,12520,251,51,0.02005,2.4077,9.8076,0.4892,0.20319,,,,0.4578,0.2052,,,,53,2,11,5
ad_009,2026-04-14,100.15,9944,175,36,0.01760,2.7819,10.0712,0.5723,0.20571,,,,0.4831,0.2368,,,,45,3,7,5
ad_009,2026-04-15,142.38,14736,241,47,0.01635,3.0293,9.6618,0.5908,0.19502,,,,0.4133,0.1998,,,,47,3,6,4
ad_009,2026-04-16,110.23,9099,158,32,0.01736,3.4445,12.1140,0.6976,0.20253,,,,0.4517,0.1910,,,,35,3,6,4
ad_009,2026-04-17,112.77,10198,169,34,0.01657,3.3167,11.0579,0.6673,0.20118,,,,0.4252,0.2251,,,,31,2,6,3
ad_009,2026-04-18,101.02,9897,167,29,0.01687,3.4836,10.2075,0.6049,0.17365,,,,0.4254,0.2053,,,,26,2,4,3
ad_009,2026-04-19,95.77,10245,191,34,0.01864,2.8168,9.3480,0.5014,0.17801,,,,0.4607,0.1809,,,,39,3,9,5
ad_009,2026-04-20,104.90,9923,171,34,0.01723,3.0853,10.5715,0.6135,0.19883,,,,0.4221,0.2284,,,,32,2,6,3
ad_009,2026-04-21,124.28,11946,206,38,0.01724,3.2705,10.4033,0.6033,0.18447,,,,0.4784,0.2143,,,,48,3,9,5
ad_009,2026-04-22,110.08,12343,200,37,0.01620,2.9751,8.9184,0.5504,0.18500,,,,0.3890,0.2045,,,,36,2,7,2
ad_009,2026-04-23,96.16,9854,165,29,0.01674,3.3157,9.7581,0.5828,0.17576,,,,0.3951,0.2279,,,,35,2,7,4
ad_009,2026-04-24,118.95,11043,196,41,0.01775,2.9012,10.7713,0.6069,0.20918,,,,0.4496,0.2291,,,,43,3,8,4
ad_009,2026-04-25,95.62,8860,159,29,0.01795,3.2971,10.7919,0.6014,0.18239,,,,0.4274,0.1826,,,,30,2,6,4
ad_009,2026-04-26,78.27,7124,115,20,0.01614,3.9136,10.9871,0.6806,0.17391,,,,0.3937,0.1973,,,,23,1,5,2
ad_009,2026-04-27,115.51,11179,179,29,0.01601,3.9831,10.3328,0.6453,0.16201,,,,0.4425,0.2131,,,,29,2,5,3
ad_009,2026-04-28,121.67,12230,205,39,0.01676,3.1198,9.9487,0.5935,0.19024,,,,0.3653,0.2156,,,,42,2,9,3
ad_009,2026-04-29,112.59,10844,165,31,0.01522,3.6319,10.3826,0.6824,0.18788,,,,0.3692,0.2311,,,,41,3,7,5
ad_009,2026-04-30,113.54,12171,192,34,0.01578,3.3394,9.3286,0.5913,0.17708,,,,0.3997,0.2113,,,,38,3,6,5
ad_009,2026-05-01,108.89,9378,162,30,0.01727,3.6297,11.6113,0.6722,0.18519,,,,0.3728,0.1955,,,,25,2,5,3
ad_009,2026-05-02,86.85,8106,120,18,0.01480,4.8250,10.7143,0.7238,0.15000,,,,0.3919,0.1838,,,,21,1,4,3
ad_009,2026-05-03,96.42,8889,146,23,0.01642,4.1924,10.8476,0.6604,0.15753,,,,0.4048,0.1880,,,,29,2,4,3
ad_009,2026-05-04,103.10,9892,158,29,0.01597,3.5551,10.4223,0.6525,0.18354,,,,0.3419,0.2046,,,,28,2,4,2
ad_009,2026-05-05,92.91,9467,150,24,0.01584,3.8713,9.8141,0.6194,0.16000,,,,0.3788,0.2089,,,,29,2,5,3
ad_009,2026-05-06,116.22,11276,165,30,0.01463,3.8740,10.3068,0.7044,0.18182,,,,0.3323,0.1968,,,,24,1,5,3
ad_009,2026-05-07,123.33,12018,176,24,0.01464,5.1387,10.2619,0.7007,0.13636,,,,0.3546,0.1923,,,,41,2,5,3
ad_009,2026-05-08,112.53,10417,174,33,0.01670,3.4101,10.8028,0.6467,0.18966,,,,0.3503,0.1682,,,,39,3,6,4
ad_009,2026-05-09,81.33,7820,110,18,0.01407,4.5185,10.4006,0.7394,0.16364,,,,0.3767,0.1802,,,,22,1,4,3
ad_009,2026-05-10,98.16,9487,143,21,0.01507,4.6743,10.3469,0.6864,0.14685,,,,0.3544,0.1695,,,,35,3,6,3
ad_009,2026-05-11,89.11,9561,148,24,0.01548,3.7131,9.3206,0.6021,0.16216,,,,0.3506,0.1651,,,,31,2,5,3
ad_009,2026-05-12,116.39,11811,150,22,0.01270,5.2905,9.8545,0.7759,0.14667,,,,0.3262,0.1649,,,,28,2,5,2
ad_009,2026-05-13,107.06,9834,124,21,0.01261,5.0979,10.8863,0.8634,0.16935,,,,0.3421,0.1572,,,,28,1,6,3
ad_009,2026-05-14,113.40,11943,153,27,0.01281,4.1998,9.4947,0.7411,0.17647,,,,0.3405,0.1871,,,,28,2,6,3
ad_009,2026-05-15,107.45,10772,146,24,0.01355,4.4771,9.9751,0.7360,0.16438,,,,0.3296,0.1695,,,,30,2,6,3
ad_009,2026-05-16,87.36,8063,107,15,0.01327,5.8239,10.8344,0.8164,0.14019,,,,0.3635,0.1707,,,,19,1,4,2
ad_009,2026-05-17,84.60,8218,114,16,0.01387,5.2877,10.2949,0.7421,0.14035,,,,0.3277,0.1728,,,,24,2,4,3
ad_009,2026-05-18,104.21,9085,122,20,0.01343,5.2105,11.4706,0.8542,0.16393,,,,0.3423,0.1643,,,,28,2,6,3
ad_009,2026-05-19,119.82,11431,155,24,0.01356,4.9925,10.4821,0.7730,0.15484,,,,0.3358,0.1707,,,,30,2,5,3
ad_009,2026-05-20,93.01,7676,99,16,0.01290,5.8130,12.1168,0.9395,0.16162,,,,0.3119,0.1473,,,,21,2,4,2
ad_009,2026-05-21,125.73,9828,131,19,0.01333,6.6175,12.7933,0.9598,0.14504,,,,0.3370,0.1647,,,,28,2,5,2
ad_009,2026-05-22,99.85,8249,107,16,0.01297,6.2403,12.1040,0.9331,0.14953,,,,0.3240,0.1545,,,,21,1,4,2
ad_009,2026-05-23,105.21,9559,118,18,0.01234,5.8452,11.0067,0.8916,0.15254,,,,0.3061,0.1540,,,,24,2,4,3
ad_009,2026-05-24,95.02,7812,92,12,0.01178,7.9183,12.1633,1.0328,0.13043,,,,0.3047,0.1446,,,,19,1,3,2
ad_009,2026-05-25,133.76,12945,165,27,0.01275,4.9541,10.3330,0.8107,0.16364,,,,0.2963,0.1456,,,,31,1,6,3
ad_009,2026-05-26,106.94,9531,110,16,0.01154,6.6840,11.2207,0.9722,0.14545,,,,0.2976,0.1595,,,,24,1,4,2
ad_009,2026-05-27,112.56,9211,117,17,0.01270,6.6213,12.2203,0.9621,0.14530,,,,0.2860,0.1374,,,,26,1,4,3
ad_009,2026-05-28,108.11,10233,118,16,0.01153,6.7568,10.5647,0.9162,0.13559,,,,0.2954,0.1437,,,,24,1,4,3
ad_009,2026-05-29,104.70,9470,122,17,0.01288,6.1589,11.0561,0.8582,0.13934,,,,0.2786,0.1388,,,,25,2,4,2
ad_010,2026-03-01,31.80,5015,161,27,0.03210,1.1778,6.3411,0.1975,0.16770,0.3318,0.5138,0.6161,,,1362,619,18.06,,,,
ad_010,2026-03-02,36.54,5037,158,29,0.03137,1.2600,7.2542,0.2313,0.18354,0.3284,0.4935,0.6416,,,1319,596,18.88,,,,
ad_010,2026-03-03,39.36,5626,173,28,0.03075,1.4059,6.9970,0.2275,0.16185,0.3339,0.5155,0.5881,,,1413,613,20.24,,,,
ad_010,2026-03-04,48.39,6642,200,36,0.03011,1.3441,7.2851,0.2419,0.18000,0.3459,0.4924,0.6205,,,1606,707,18.73,,,,
ad_010,2026-03-05,45.24,6471,241,37,0.03724,1.2228,6.9915,0.1877,0.15353,0.3024,0.4730,0.6292,,,1674,807,17.83,,,,
ad_010,2026-03-06,39.99,5762,196,34,0.03402,1.1761,6.9397,0.2040,0.17347,0.3427,0.5547,0.5616,,,1573,655,22.49,,,,
ad_010,2026-03-07,42.70,6269,204,35,0.03254,1.2199,6.8107,0.2093,0.17157,0.3219,0.5026,0.5885,,,1570,677,18.17,,,,
ad_010,2026-03-08,42.64,6398,232,36,0.03626,1.1846,6.6652,0.1838,0.15517,0.3543,0.5230,0.6030,,,1483,723,20.96,,,,
ad_010,2026-03-09,40.11,6047,185,33,0.03059,1.2156,6.6336,0.2168,0.17838,0.3261,0.4820,0.6515,,,1496,700,19.87,,,,
ad_010,2026-03-10,61.92,7606,250,43,0.03287,1.4399,8.1404,0.2477,0.17200,0.3151,0.5021,0.6217,,,1934,953,20.09,,,,
ad_010,2026-03-11,53.12,6598,207,34,0.03137,1.5622,8.0503,0.2566,0.16425,0.3289,0.4660,0.6097,,,1491,674,18.97,,,,
ad_010,2026-03-12,48.13,5952,177,31,0.02974,1.5525,8.0858,0.2719,0.17514,0.3170,0.5411,0.5779,,,1372,627,19.60,,,,
ad_010,2026-03-13,53.33,6776,209,37,0.03084,1.4414,7.8708,0.2552,0.17703,0.3226,0.5026,0.5681,,,1798,952,19.26,,,,
ad_010,2026-03-14,44.51,6892,223,39,0.03236,1.1412,6.4580,0.1996,0.17489,0.3588,0.4821,0.5926,,,1816,771,19.16,,,,
ad_010,2026-03-15,40.95,5264,157,23,0.02983,1.7804,7.7791,0.2608,0.14650,0.3246,0.5193,0.5901,,,1329,556,20.30,,,,
ad_010,2026-03-16,57.48,8297,267,45,0.03218,1.2774,6.9280,0.2153,0.16854,0.3566,0.5140,0.5000,,,2282,1060,20.20,,,,
ad_010,2026-03-17,57.32,9130,287,57,0.03143,1.0057,6.2787,0.1997,0.19861,0.3522,0.4917,0.5728,,,2299,1029,19.71,,,,
ad_010,2026-03-18,64.06,8127,263,48,0.03236,1.3345,7.8818,0.2436,0.18251,0.3455,0.4987,0.6049,,,2024,860,19.06,,,,
ad_010,2026-03-19,51.92,7842,235,38,0.02997,1.3662,6.6202,0.2209,0.16170,0.3626,0.4799,0.5556,,,1817,899,19.19,,,,
ad_010,2026-03-20,59.62,7766,255,43,0.03284,1.3866,7.6774,0.2338,0.16863,0.3372,0.4782,0.6167,,,1780,825,18.01,,,,
ad_010,2026-03-21,46.44,6760,213,34,0.03151,1.3658,6.8693,0.2180,0.15962,0.3330,0.5487,0.5690,,,1597,755,21.98,,,,
ad_010,2026-03-22,62.66,9137,277,45,0.03032,1.3925,6.8579,0.2262,0.16245,0.3342,0.5013,0.5858,,,2418,1287,18.29,,,,
ad_010,2026-03-23,67.10,9971,304,52,0.03049,1.2904,6.7298,0.2207,0.17105,0.3477,0.4463,0.5822,,,2518,1158,18.22,,,,
ad_010,2026-03-24,61.53,8402,257,46,0.03059,1.3376,7.3232,0.2394,0.17899,0.3641,0.5136,0.5683,,,2031,976,18.82,,,,
ad_010,2026-03-25,61.11,10429,348,57,0.03337,1.0722,5.8600,0.1756,0.16379,0.3494,0.4710,0.5978,,,2520,1162,17.96,,,,
ad_010,2026-03-26,69.31,10738,331,58,0.03083,1.1950,6.4547,0.2094,0.17523,0.3375,0.5279,0.5535,,,2558,1134,21.95,,,,
ad_010,2026-03-27,74.40,9722,314,50,0.03230,1.4880,7.6528,0.2369,0.15924,0.3634,0.4974,0.5785,,,2270,1103,20.29,,,,
ad_010,2026-03-28,55.97,8157,278,43,0.03408,1.3016,6.8617,0.2013,0.15468,0.3206,0.4990,0.6343,,,1936,772,19.27,,,,
ad_010,2026-03-29,51.81,7196,247,40,0.03432,1.2953,7.2002,0.2098,0.16194,0.3502,0.5600,0.5869,,,1915,842,20.92,,,,
ad_010,2026-03-30,79.25,9713,341,55,0.03511,1.4409,8.1590,0.2324,0.16129,0.3438,0.5216,0.6266,,,2340,1110,21.30,,,,
ad_010,2026-03-31,65.08,8839,298,55,0.03371,1.1832,7.3624,0.2184,0.18456,0.3436,0.5576,0.5601,,,2070,795,20.89,,,,
ad_010,2026-04-01,66.11,8831,298,50,0.03374,1.3222,7.4861,0.2218,0.16779,0.3672,0.5778,0.6007,,,2011,908,23.72,,,,
ad_010,2026-04-02,65.55,7992,237,39,0.02965,1.6807,8.2015,0.2766,0.16456,0.3640,0.5282,0.6066,,,1791,757,19.95,,,,
ad_010,2026-04-03,82.17,13285,410,66,0.03086,1.2450,6.1850,0.2004,0.16098,0.3237,0.5335,0.6166,,,3182,1620,22.38,,,,
ad_010,2026-04-04,49.03,6753,210,35,0.03110,1.4009,7.2606,0.2335,0.16667,0.3308,0.5407,0.6158,,,1645,784,18.19,,,,
ad_010,2026-04-05,64.25,8485,271,43,0.03194,1.4942,7.5720,0.2371,0.15867,0.3688,0.5126,0.6230,,,2071,921,20.95,,,,
ad_010,2026-04-06,61.39,8964,295,49,0.03291,1.2529,6.8486,0.2081,0.16610,0.3398,0.4696,0.6167,,,2393,955,18.58,,,,
ad_010,2026-04-07,71.76,9557,298,44,0.03118,1.6310,7.5089,0.2408,0.14765,0.3406,0.4862,0.5632,,,2552,1123,19.39,,,,
ad_010,2026-04-08,49.14,6725,214,35,0.03182,1.4041,7.3074,0.2296,0.16355,0.3177,0.4869,0.5523,,,1662,704,19.36,,,,
ad_010,2026-04-09,66.22,9902,337,61,0.03403,1.0855,6.6871,0.1965,0.18101,0.2844,0.5016,0.5708,,,2312,1077,19.80,,,,
ad_010,2026-04-10,69.87,11120,352,62,0.03165,1.1270,6.2836,0.1985,0.17614,0.3586,0.4890,0.5483,,,2769,1414,18.53,,,,
ad_010,2026-04-11,68.39,9394,300,46,0.03194,1.4868,7.2804,0.2280,0.15333,0.3519,0.4896,0.5390,,,2095,870,18.83,,,,
ad_010,2026-04-12,56.12,7798,248,41,0.03180,1.3689,7.1973,0.2263,0.16532,0.3173,0.5161,0.5531,,,1744,765,21.31,,,,
ad_010,2026-04-13,71.26,10579,344,59,0.03252,1.2078,6.7359,0.2071,0.17151,0.3588,0.5154,0.5291,,,2673,1047,19.52,,,,
ad_010,2026-04-14,67.37,10630,313,46,0.02944,1.4646,6.3378,0.2152,0.14696,0.3144,0.4600,0.5558,,,2741,1211,18.15,,,,
ad_010,2026-04-15,65.11,9369,290,41,0.03095,1.5881,6.9500,0.2245,0.14138,0.3608,0.4463,0.5766,,,2133,899,16.22,,,,
ad_010,2026-04-16,75.29,12342,420,70,0.03403,1.0755,6.1002,0.1793,0.16667,0.2974,0.5114,0.5401,,,3206,1310,20.04,,,,
ad_010,2026-04-17,74.22,9645,324,51,0.03359,1.4553,7.6953,0.2291,0.15741,0.3062,0.4205,0.5603,,,2193,878,16.28,,,,
ad_010,2026-04-18,68.34,10027,278,40,0.02773,1.7086,6.8158,0.2458,0.14388,0.3459,0.4479,0.5134,,,2518,945,16.11,,,,
ad_010,2026-04-19,61.65,8296,209,32,0.02519,1.9266,7.4314,0.2950,0.15311,0.3408,0.4716,0.5589,,,2065,753,17.51,,,,
ad_010,2026-04-20,75.22,10170,257,40,0.02527,1.8804,7.3958,0.2927,0.15564,0.3005,0.4341,0.5465,,,2506,1021,16.59,,,,
ad_010,2026-04-21,87.71,11812,346,50,0.02929,1.7543,7.4259,0.2535,0.14451,0.3111,0.4577,0.4856,,,2861,1107,17.80,,,,
ad_010,2026-04-22,82.50,10185,287,47,0.02818,1.7554,8.1004,0.2875,0.16376,0.2909,0.4291,0.5139,,,2418,803,15.81,,,,
ad_010,2026-04-23,72.34,10034,320,47,0.03189,1.5391,7.2095,0.2261,0.14688,0.3143,0.4058,0.5137,,,2661,874,15.24,,,,
ad_010,2026-04-24,61.90,7580,215,32,0.02836,1.9342,8.1657,0.2879,0.14884,0.3021,0.4551,0.5007,,,1849,692,18.66,,,,
ad_010,2026-04-25,65.20,9071,256,38,0.02822,1.7158,7.1878,0.2547,0.14844,0.3194,0.4129,0.5199,,,2332,834,16.03,,,,
ad_010,2026-04-26,70.13,9408,269,36,0.02859,1.9480,7.4539,0.2607,0.13383,0.3047,0.4125,0.5240,,,2297,848,14.93,,,,
ad_010,2026-04-27,81.21,9832,273,42,0.02777,1.9337,8.2602,0.2975,0.15385,0.3242,0.3765,0.5180,,,2296,874,13.24,,,,
ad_010,2026-04-28,78.02,10714,315,46,0.02940,1.6961,7.2823,0.2477,0.14603,0.3302,0.3921,0.5054,,,2431,750,17.01,,,,
ad_010,2026-04-29,81.23,11130,272,37,0.02444,2.1954,7.2983,0.2986,0.13603,0.2857,0.3622,0.5284,,,2653,865,12.60,,,,
ad_010,2026-04-30,69.94,9658,236,29,0.02444,2.4116,7.2414,0.2963,0.12288,0.3094,0.3473,0.5126,,,2322,805,13.28,,,,
ad_010,2026-05-01,82.20,12236,353,49,0.02885,1.6776,6.7179,0.2329,0.13881,0.3149,0.3604,0.4526,,,2789,833,13.71,,,,
ad_010,2026-05-02,62.07,8890,249,35,0.02801,1.7734,6.9820,0.2493,0.14056,0.3214,0.3494,0.4634,,,2322,727,13.38,,,,
ad_010,2026-05-03,52.91,7047,193,23,0.02739,2.3005,7.5085,0.2742,0.11917,0.3056,0.3352,0.4735,,,1710,485,12.94,,,,
ad_010,2026-05-04,68.13,9952,263,38,0.02643,1.7929,6.8458,0.2590,0.14449,0.3088,0.3560,0.4831,,,2602,809,13.74,,,,
ad_010,2026-05-05,60.65,7677,190,29,0.02475,2.0914,7.9001,0.3192,0.15263,0.2799,0.3258,0.4757,,,1910,611,14.06,,,,
ad_010,2026-05-06,65.81,8632,208,31,0.02410,2.1230,7.6243,0.3164,0.14904,0.2821,0.3685,0.4238,,,1855,526,16.43,,,,
ad_010,2026-05-07,65.57,8970,202,29,0.02252,2.2610,7.3098,0.3246,0.14356,0.2949,0.3272,0.4456,,,1968,588,12.24,,,,
ad_010,2026-05-08,81.02,10334,250,32,0.02419,2.5318,7.8399,0.3241,0.12800,0.2750,0.3313,0.4553,,,2687,817,12.74,,,,
ad_010,2026-05-09,58.12,6696,171,22,0.02554,2.6418,8.6798,0.3399,0.12865,0.3161,0.3222,0.4235,,,1726,489,13.40,,,,
ad_010,2026-05-10,52.53,6225,154,21,0.02474,2.5013,8.4381,0.3411,0.13636,0.3231,0.2874,0.4405,,,1521,415,10.45,,,,
ad_010,2026-05-11,72.33,10006,250,35,0.02499,2.0665,7.2284,0.2893,0.14000,0.2893,0.2973,0.4298,,,2500,636,11.78,,,,
ad_010,2026-05-12,69.80,9602,219,26,0.02281,2.6844,7.2689,0.3187,0.11872,0.2772,0.3431,0.3760,,,2268,623,12.92,,,,
ad_010,2026-05-13,80.65,8285,194,26,0.02342,3.1020,9.7346,0.4157,0.13402,0.2924,0.2887,0.4345,,,1946,425,11.54,,,,
ad_010,2026-05-14,70.53,8988,226,29,0.02514,2.4319,7.8467,0.3121,0.12832,0.2791,0.2596,0.3973,,,2296,587,9.33,,,,
ad_010,2026-05-15,83.57,10789,260,33,0.02410,2.5323,7.7456,0.3214,0.12692,0.2704,0.2777,0.4386,,,2610,716,10.64,,,,
ad_010,2026-05-16,55.88,7613,186,22,0.02443,2.5401,7.3404,0.3004,0.11828,0.2918,0.2941,0.4510,,,1903,471,11.43,,,,
ad_010,2026-05-17,56.18,7189,186,26,0.02587,2.1609,7.8150,0.3021,0.13978,0.2760,0.2756,0.4130,,,1817,459,11.24,,,,
ad_010,2026-05-18,70.93,8100,168,18,0.02074,3.9408,8.7572,0.4222,0.10714,0.3035,0.2788,0.3878,,,1874,431,10.68,,,,
ad_010,2026-05-19,76.46,9975,228,27,0.02286,2.8320,7.6655,0.3354,0.11842,0.2859,0.2415,0.4015,,,2486,584,9.55,,,,
ad_010,2026-05-20,65.98,7449,167,22,0.02242,2.9989,8.8571,0.3951,0.13174,0.2509,0.2415,0.4008,,,1912,469,9.79,,,,
ad_010,2026-05-21,80.95,11775,237,31,0.02013,2.6113,6.8749,0.3416,0.13080,0.3124,0.2283,0.3819,,,3100,650,8.86,,,,
ad_010,2026-05-22,78.72,10141,230,28,0.02268,2.8115,7.7628,0.3423,0.12174,0.2711,0.2021,0.4242,,,2458,534,7.40,,,,
